price,sold,tagText,has_discount_words,adjustable,bed,bedroom,bedside,bench,black,cabinet,cabinets,chair,chairs,charging,chest,closet,clothes,coffee,computer,conversation,couch,cushions,desk,dining,door,drawer,drawers,dresser,dressers,dressing,end,entryway,fabric,folding,frame,furniture,gaming,garden,glass,hanging,headboard,home,household,inch,kitchen,large,leather,led,legs,light,lights,living,lounge,makeup,metal,mirror,modern,nightstand,office,organizer,ottoman,outdoor,patio,piece,pieces,platform,portable,power,rack,rattan,room,round,seat,sectional,set,sets,shaped,shelf,shelves,shoe,shoes,simple,size,small,sofa,space,stand,station,steel,stool,storage,swing,table,tables,tv,upholstered,vanity,velvet,wardrobe,white,wicker,wood,wooden
202.49,0,99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2599292324128554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25390981085930314,0.0,0.0,0.14985999735954203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18513182884613177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5595429607994181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4745878141652786,0.38152909660288026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2648088195476608,0.0,0.0,0.0,0.0,0.0,0.2392168648464191,0.0
32.81,7,99,0,0.0,0.0,0.20769552032634153,0.0,0.0,0.0,0.266666486487912,0.0,0.0,0.0,0.0,0.0,0.3116980506626836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18221209575641872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28760383695463143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3104961301264445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3782399749973734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6581833640051696,0.0,0.0,0.0,0.0
25.1,38,99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6446645663472695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2067846072192464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24779874036964872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2325095327010121,0.0,0.3860432183700242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5264536619099113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133.87,3,99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2720572774239085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33083698891717134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3490637468846748,0.0,0.3145128057623097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23821968743216387,0.4952099257524569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4122001304288243,0.30840504600318736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16959896879834477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.2,0,99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2163926947060824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9328671285602945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2879811141889537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357.43,1,99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2828820666921884,0.0,0.0,0.0,0.0,0.0,0.0,0.3166914119087264,0.0,0.0,0.0,0.31104422065604337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1814762594499486,0.0,0.0,0.32629730754325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24769812498923274,0.25745682778605455,0.0,0.3346888147216841,0.0,0.0,0.0,0.0,0.30239367537728806,0.0,0.0,0.0,0.2996953428741663,0.21430050666280803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17634708123534118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2925662274568181,0.0,0.0
17.71,392,99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2648156100292866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3751570115460693,0.3065816149695301,0.0,0.0,0.18094739960747971,0.0,0.0,0.0,0.0,0.0,0.2613420641353582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2856076387137482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30834104125376993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3164178789655992,0.0,0.29776925052369957,0.0,0.0,0.0,0.0,0.0,0.36887690520834937,0.30429113350268566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195.95,21,99,0,0.0,0.4152978345617824,0.0,0.0,0.0,0.0,0.0,0.0,0.33570497912486835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47429671771824083,0.0,0.2571749948454967,0.0,0.0,0.0,0.0,0.0,0.37143746825165197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3081836730222227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2891687088222792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3273713638765295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.72,1,99,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3566224125874161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4280413695268798,0.0,0.0,0.0,0.0,0.0,0.3091097614283048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2564700381261935,0.0,0.0,0.0,0.0,0.26439371065846495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24064581049757394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38395967937658426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2221344804739523,0.0,0.207971682887981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4005494872243898
14.98,251,99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25911355616073767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36608545254143054,0.0,0.19850026545257057,0.0,0.0,0.0,0.0,0.0,0.0,0.4046599385347195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4144545835578594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38552328391960866,0.0,0.0,0.0,0.0,0.4087319681498254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328978660626644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.5,34,60,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3170377701632279,0.0,0.0,0.0,0.0,0.0,0.32610723758000115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19026465603749995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2280021841904717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21393442606631527,0.3917740218344369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3697741716316685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6074271361312686,0.0
109.56,12,99,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244840834616118,0.0,0.0,0.0,0.0,0.0,0.3125415004937474,0.0,0.0,0.0,0.35554462489418803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3131100621431897,0.18756629867246075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3171964951358848,0.0,0.0,0.0,0.0,0.0,0.0,0.25601045907138403,0.26609664758437407,0.33357134508461256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3314374150108426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18226499383037656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30238425988593504,0.0,0.0
137.01,0,99,1,0.0,0.0,0.17903068250197346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2876140304764975,0.0,0.0,0.0,0.21665718533343759,0.0,0.0,0.0,0.1991202542756743,0.48087271373146045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22684776861585884,0.0,0.30089031340946504,0.0,0.0,0.0,0.0,0.3267808371682775,0.0,0.0,0.0,0.0,0.24910018853858323,0.2656140920159013,0.0,0.19403179964878248,0.0,0.2580143013347457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15262511277686056,0.0,0.0,0.0,0.0,0.0,0.0,0.24187167169655158,0.0,0.0,0.0
237.36,3,99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34610958930332975,0.0,0.0,0.0,0.0,0.0,0.0,0.38747572722908047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2220383722481504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3030616161487326,0.31500150564627544,0.3948771128685073,0.0,0.0,0.0,0.0,0.0,0.36998227571153325,0.0,0.0,0.0,0.0,0.26219923099355724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3579582757336385,0.0,0.0
45.78,8,99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5686327283791833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29136499984015735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13854479208776255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4721708689408755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24226957308718156,0.0,0.45598200353722607,0.0,0.2496627717554081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14379720094253295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509.9,2,99,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253700833737124,0.0,0.0,0.0,0.0,0.2711996856397744,0.0,0.28402251220137004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1627557337384865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22214635787877612,0.46179676657771596,0.0,0.3001633589936079,0.0,0.0,0.0,0.0,0.2711996856397744,0.0,0.0,0.0,0.26877970471363516,0.19219393384099537,0.28759611961355575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20718019869973606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15815566557351457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2623860066388912,0.0,0.0
159.13,6,99,0,0.0,0.0,0.19169203768370183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16817217757650305,0.0,0.0,0.0,0.0,0.0,0.24289082967382172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20152783289374185,0.0,0.0,0.0,0.0,0.20775405941772523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18909354495698158,0.6925667829427667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2662900959752545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3268380420722431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3147419118303107
10.29,68,99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2617408305966364,0.3599394091035299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17884641567136247,0.0,0.0,0.0,0.0,0.0,0.2583076161147114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21431922384823113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2822914426132702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3047608871541525,0.0,0.20109570577905708,0.0,0.0,0.0,0.0,0.0,0.0,0.31274394453908017,0.0,0.5886236914024188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191.75,4,99,0,0.0,0.0,0.0,0.0,0.3590493384972239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32124331030496156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33894152502022745,0.0,0.30539249914912336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46262348851011226,0.24042486356388287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4002470668122432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16468090324304235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31717227284821886
6.07,11,27,0,0.0,0.0,0.0,0.0,0.325933881694348,0.0,0.0,0.0,0.200816412506559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2837210385264659,0.0,0.15384031534443124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32236053811836446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7648883608845995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24557052296875717,0.0
117.09,0,99,0,0.0,0.0,0.21892442668872675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32854977774244853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24349059557953132,0.2940132431287351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3386670057548376,0.0,0.0,0.0,0.0,0.0,0.23015752668288897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21595678370612817,0.0,0.0,0.0,0.0,0.0,0.0,0.3358558857563695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3229841768248029,0.0,0.0,0.0,0.19934462126806937,0.0,0.0,0.0,0.3650207636618571,0.0,0.0,0.0,0.0,0.0,0.0,0.3065846228368846,0.0
43.31,57,99,1,0.0,0.0,0.0,0.0,0.0,0.323648149640838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3595121075150934,0.0,0.0,0.0,0.5416347817140111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19632743557341073,0.4056405592688869,0.0,0.0,0.0,0.0,0.2835554275466681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32251300497479957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22075144236032437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19077850918201894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547.07,0,99,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24021736820322906,0.0,0.0,0.0,0.0,0.2567862067392045,0.0,0.0,0.267293385120117,0.2921178640560036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3082114744577893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4206798429434061,0.21862680204473292,0.0,0.28421054462594975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5446224353414109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14975014938210815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148.1,6,99,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7301477795839441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14606179369686179,0.0,0.0,0.26262151403538386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28862540052480473,0.0,0.17503202477657684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16423253091523188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4258006707297838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2331539101670949,0.0
313.66,0,99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4899386928820586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33477306127947587,0.0,0.0,0.6019274855267319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5343878524312227,0.0
384.93,2,99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26025475616996174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29827180578799695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4071131246300346,0.42315239011951983,0.0,0.27504489415491234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3522212728945275,0.5270586292989775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14492078061597577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145.62,9,99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3296848789845818,0.39369108722659657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2525631501639447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.302657104491629,0.5273340818189987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3447250837470402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28398313013623905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32150070804432684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.08,7,88,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2656607931329794,0.0,0.0,0.0,0.0,0.0,0.0,0.5415724758613119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3281881045775341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5470222349069414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4787304449401831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.13,0,99,0,0.0,0.0,0.1663400287800821,0.25624482748729904,0.0,0.0,0.21356893479159422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18500554410022893,0.0,0.0,0.0,0.2858504805434557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6965686881915525,0.0,0.0,0.2584146414106009,0.0,0.0,0.0,0.0,0.0,0.18027778639269745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172325768818202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28361245454768813,0.0,0.0,0.0,0.0,0.0,0.0,0.2247265120639166,0.0,0.0,0.0
155.79,11,99,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.589901568907339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1770095390311865,0.0,0.0,0.3182660705615746,0.0,0.0,0.25565461787463184,0.0,0.0,0.0,0.0,0.0,0.0,0.36827794500583777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3440132131175219,0.3467278700428407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28255483598708436,0.0
